legislation_id,congress,legislation_type,legislation_number,matched_keywords,category
118_h.r.4772,118,hr,hr4772,china|ccp,bill
118_h.r.4808,118,hr,hr4808,chinese|chinese communist party|ccp,bill
118_h.r.4820,118,hr,hr4820,china,bill
118_h.r.4821,118,hr,hr4821,china,bill
118_h.r.4840,118,hr,hr4840,china,bill
118_h.r.4842,118,hr,hr4842,china|people's republic of china|ccp,bill
118_h.r.4843,118,hr,hr4843,china|communist party of china,bill
118_h.r.4865,118,hr,hr4865,china|chinese|people's republic of china,bill
118_h.r.4879,118,hr,hr4879,chinese,bill
118_h.r.4927,118,hr,hr4927,china|chinese|ccp,bill
118_h.r.5009,118,hr,hr5009,china|shenzhen,bill
118_h.r.5020,118,hr,hr5020,china,bill
118_h.r.5109,118,hr,hr5109,china|chinese|chinese communist party,bill
118_h.r.5209,118,hr,hr5209,china|people's republic of china,bill
118_h.r.5227,118,hr,hr5227,china|chinese|people's republic of china,bill
118_h.r.5245,118,hr,hr5245,china|people's republic of china,bill
118_h.r.5288,118,hr,hr5288,china,bill
118_h.r.5379,118,hr,hr5379,china,bill
118_h.r.5404,118,hr,hr5404,china|chinese,bill
118_h.r.5447,118,hr,hr5447,chinese,bill
118_h.r.5448,118,hr,hr5448,chinese|ccp,bill
118_h.r.5475,118,hr,hr5475,china|people's republic of china,bill
118_h.r.5565,118,hr,hr5565,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.5567,118,hr,hr5567,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.5575,118,hr,hr5575,chinese,bill
118_h.r.5630,118,hr,hr5630,china|chinese,bill
118_h.r.5632,118,hr,hr5632,china,bill
118_h.r.5651,118,hr,hr5651,ccp,bill
118_h.r.5672,118,hr,hr5672,china,bill
118_h.r.5753,118,hr,hr5753,chinese|chinese communist party,bill
118_h.r.5830,118,hr,hr5830,china,bill
118_h.r.5860,118,hr,hr5860,china,bill
118_h.r.5893,118,hr,hr5893,china,bill
118_h.r.5894,118,hr,hr5894,china,bill
118_h.r.5923,118,hr,hr5923,china|chinese,bill
118_h.r.5926,118,hr,hr5926,china|people's republic of china,bill
118_h.r.5931,118,hr,hr5931,china|chinese|people's republic of china,bill
118_h.r.5933,118,hr,hr5933,china,bill
118_h.r.6069,118,hr,hr6069,china|people's republic of china,bill
118_h.r.6086,118,hr,hr6086,chinese,bill
118_h.r.6146,118,hr,hr6146,ccp,bill
118_h.r.6165,118,hr,hr6165,china,bill
118_h.r.6306,118,hr,hr6306,china|chinese|people's republic of china,bill
118_h.r.6349,118,hr,hr6349,china,bill
118_h.r.6363,118,hr,hr6363,china,bill
118_h.r.6410,118,hr,hr6410,china,bill
118_h.r.6426,118,hr,hr6426,china,bill
118_h.r.6528,118,hr,hr6528,china|prc|people's republic of china,bill
118_h.r.6573,118,hr,hr6573,china,bill
118_h.r.6597,118,hr,hr6597,china,bill
118_h.r.6625,118,hr,hr6625,china|chinese|people's republic of china,bill
118_h.r.6668,118,hr,hr6668,china|chinese,bill
118_h.r.6733,118,hr,hr6733,china,bill
118_h.r.6769,118,hr,hr6769,china,bill
118_h.r.6816,118,hr,hr6816,china|chinese|people's republic of china,bill
118_h.r.6896,118,hr,hr6896,chinese,bill
118_h.r.6902,118,hr,hr6902,china|people's liberation army,bill
118_h.r.6909,118,hr,hr6909,china|people's republic of china,bill
118_h.r.7085,118,hr,hr7085,china,bill
118_h.r.7169,118,hr,hr7169,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.7246,118,hr,hr7246,china,bill
118_h.r.7287,118,hr,hr7287,china|chinese,bill
118_h.r.7364,118,hr,hr7364,china|people's republic of china,bill
118_h.r.7463,118,hr,hr7463,china,bill
118_h.r.7476,118,hr,hr7476,china|chinese|people's republic of china|chinese communist party|ccp,bill
118_h.r.7520,118,hr,hr7520,china,bill
118_h.r.7521,118,hr,hr7521,china,bill
118_h.r.7589,118,hr,hr7589,china,bill
118_h.r.7608,118,hr,hr7608,china|people's republic of china|ccp,bill
118_h.r.7646,118,hr,hr7646,chinese|chinese communist party,bill
118_h.r.7659,118,hr,hr7659,china,bill
118_h.r.7757,118,hr,hr7757,china|chinese|people's republic of china|chinese communist party,bill
118_h.r.7758,118,hr,hr7758,china|chinese,bill
118_h.r.7759,118,hr,hr7759,chinese|prc,bill
118_h.r.7760,118,hr,hr7760,china,bill
118_h.r.7789,118,hr,hr7789,chinese|chinese communist party,bill
118_h.r.7807,118,hr,hr7807,china|people's republic of china,bill
118_h.r.7874,118,hr,hr7874,china|people's republic of china|people's liberation army,bill
118_h.r.7950,118,hr,hr7950,china,bill
118_h.r.7954,118,hr,hr7954,chinese,bill
118_h.r.7962,118,hr,hr7962,china,bill
118_h.r.7979,118,hr,hr7979,china,bill
118_h.r.7980,118,hr,hr7980,china|chinese,bill
118_h.r.7981,118,hr,hr7981,china,bill
118_h.r.7986,118,hr,hr7986,china,bill
118_h.r.7997,118,hr,hr7997,china,bill
118_h.r.8001,118,hr,hr8001,china,bill
118_h.r.8003,118,hr,hr8003,china|people's republic of china,bill
118_h.r.8035,118,hr,hr8035,china,bill
118_h.r.8038,118,hr,hr8038,china|chinese,bill
118_h.r.8043,118,hr,hr8043,china|people's republic of china,bill
118_h.r.8070,118,hr,hr8070,china,bill
118_h.r.8124,118,hr,hr8124,china|people's republic of china,bill
118_h.r.8310,118,hr,hr8310,china,bill
118_h.r.8333,118,hr,hr8333,china,bill
118_h.r.8351,118,hr,hr8351,china|people's republic of china,bill
118_h.r.8352,118,hr,hr8352,china|people's republic of china,bill
118_h.r.8361,118,hr,hr8361,china,bill
118_h.r.8394,118,hr,hr8394,chinese,bill
118_h.r.8482,118,hr,hr8482,china|people's republic of china,bill
118_h.r.8512,118,hr,hr8512,china,bill
118_h.r.8551,118,hr,hr8551,chinese|chinese communist party|ccp,bill
118_h.r.8631,118,hr,hr8631,china|chinese,bill
118_h.r.8649,118,hr,hr8649,china,bill
118_h.r.8683,118,hr,hr8683,china|people's republic of china,bill
118_h.r.8693,118,hr,hr8693,china,bill
118_h.r.8752,118,hr,hr8752,china,bill
118_h.r.8771,118,hr,hr8771,china|people's republic of china,bill
118_h.r.8773,118,hr,hr8773,china,bill
118_h.r.8774,118,hr,hr8774,china,bill
118_h.r.8847,118,hr,hr8847,china|ccp,bill
118_h.r.8924,118,hr,hr8924,china,bill
118_h.r.8997,118,hr,hr8997,china,bill
118_h.r.9026,118,hr,hr9026,china,bill
118_h.r.9027,118,hr,hr9027,china,bill
118_h.r.9029,118,hr,hr9029,china,bill
118_h.r.9162,118,hr,hr9162,china|prc,bill
118_h.r.9265,118,hr,hr9265,china|prc|people's republic of china,bill
118_h.r.9336,118,hr,hr9336,shanghai,bill
118_h.r.9447,118,hr,hr9447,china,bill
118_h.r.9456,118,hr,hr9456,china,bill
118_h.r.9494,118,hr,hr9494,china,bill
118_h.r.9555,118,hr,hr9555,chinese|politburo|chinese communist party|ccp,bill
118_h.r.9597,118,hr,hr9597,china,bill
118_h.r.9668,118,hr,hr9668,china|chinese|chinese communist party|ccp,bill
118_h.r.9747,118,hr,hr9747,china,bill
118_h.r.9766,118,hr,hr9766,china,bill
118_h.r.9769,118,hr,hr9769,china|chinese|people's republic of china,bill
118_h.r.9772,118,hr,hr9772,china|people's republic of china,bill
118_h.r.9785,118,hr,hr9785,china|chinese,bill
118_h.r.9793,118,hr,hr9793,china,bill
118_h.r.9843,118,hr,hr9843,china|people's republic of china,bill
118_h.r.9904,118,hr,hr9904,china,bill
118_h.r.10127,118,hr,hr10127,china|chinese|people's republic of china,bill
118_h.r.10196,118,hr,hr10196,china,bill
118_h.r.10376,118,hr,hr10376,china|people's republic of china,bill
118_h.r.10447,118,hr,hr10447,china|people's republic of china|ccp,bill
118_h.r.10451,118,hr,hr10451,china|prc|people's republic of china,bill
118_h.r.10453,118,hr,hr10453,china,bill
118_h.r.10537,118,hr,hr10537,china|people's republic of china,bill
118_h.r.10545,118,hr,hr10545,china,bill
118_h.r.10559,118,hr,hr10559,china|people's republic of china,bill
118_h.res.5,118,hres,hres5,china|chinese,simple_res
118_h.res.9,118,hres,hres9,china,simple_res
118_h.res.11,118,hres,hres11,china|chinese|chinese communist party,simple_res
118_h.res.67,118,hres,hres67,chinese|chinese communist party,simple_res
118_h.res.90,118,hres,hres90,china|chinese|people's republic of china|chinese communist party|ccp|communist party of china,simple_res
118_h.res.104,118,hres,hres104,china|chinese|chinese communist party,simple_res
118_h.res.145,118,hres,hres145,china|people's republic of china,simple_res
118_h.res.168,118,hres,hres168,chinese|chinese communist party,simple_res
118_h.res.186,118,hres,hres186,china|people's republic of china,simple_res
118_h.res.197,118,hres,hres197,chinese|chinese communist party,simple_res
118_h.res.207,118,hres,hres207,china|chinese|chinese communist party,simple_res
118_h.res.327,118,hres,hres327,chinese,simple_res
118_h.res.352,118,hres,hres352,chinese|chinese communist party,simple_res
118_h.res.421,118,hres,hres421,china|chinese|chinese communist party|ccp,simple_res
118_h.res.462,118,hres,hres462,china|chinese|people's republic of china|chinese communist party,simple_res
118_h.res.540,118,hres,hres540,china|chinese|people's republic of china,simple_res
118_h.res.636,118,hres,hres636,china|people's republic of china|beijing,simple_res
118_h.res.697,118,hres,hres697,china|chinese|communist party of china,simple_res
118_h.res.830,118,hres,hres830,china|chinese|chinese communist party,simple_res
118_h.res.837,118,hres,hres837,china|chinese,simple_res
118_h.res.843,118,hres,hres843,china|chinese|people's republic of china,simple_res
118_h.res.936,118,hres,hres936,chinese,simple_res
118_h.res.951,118,hres,hres951,chinese,simple_res
118_h.res.955,118,hres,hres955,chinese,simple_res
118_h.res.1061,118,hres,hres1061,china,simple_res
118_h.res.1069,118,hres,hres1069,china|chinese|people's republic of china|chinese communist party|communist party of china,simple_res
118_h.res.1072,118,hres,hres1072,china|chinese,simple_res
118_h.res.1079,118,hres,hres1079,china,simple_res
118_h.res.1080,118,hres,hres1080,china|people's republic of china,simple_res
118_h.res.1082,118,hres,hres1082,china|people's republic of china,simple_res
118_h.res.1102,118,hres,hres1102,china,simple_res
118_h.res.1221,118,hres,hres1221,china|chinese|people's republic of china|chinese communist party,simple_res
118_h.res.1395,118,hres,hres1395,china|people's republic of china,simple_res
118_h.res.1412,118,hres,hres1412,china|people's republic of china,simple_res
118_h.res.1430,118,hres,hres1430,ccp,simple_res
118_h.res.1486,118,hres,hres1486,china|chinese|people's republic of china|chinese communist party,simple_res
118_s.9,118,s,s9,china|chinese|chinese communist party,bill
118_s.84,118,s,s84,china|chinese|chinese communist party,bill
118_s.85,118,s,s85,china,bill
118_s.125,118,s,s125,china|people's republic of china,bill
118_s.138,118,s,s138,china|chinese|chinese communist party,bill
118_s.143,118,s,s143,chinese,bill
118_s.144,118,s,s144,china|chinese|chinese communist party,bill
118_s.145,118,s,s145,china|chinese,bill
118_s.149,118,s,s149,china|chinese,bill
118_s.151,118,s,s151,china|chinese|people's republic of china|chinese communist party,bill
118_s.152,118,s,s152,china|chinese,bill
118_s.153,118,s,s153,china|chinese|people's republic of china,bill
118_s.168,118,s,s168,china,bill
118_s.190,118,s,s190,china|people's republic of china,bill
118_s.218,118,s,s218,china,bill
118_s.283,118,s,s283,china,bill
118_s.289,118,s,s289,china|chinese,bill
118_s.308,118,s,s308,china|people's republic of china,bill
118_s.337,118,s,s337,china,bill
118_s.347,118,s,s347,china|chinese|chinese communist party|ccp,bill
118_s.369,118,s,s369,china|people's republic of china,bill
118_s.421,118,s,s421,china|chinese|chinese communist party,bill
118_s.434,118,s,s434,china,bill
118_s.442,118,s,s442,china|chinese|people's republic of china|chinese communist party,bill
118_s.444,118,s,s444,china,bill
118_s.473,118,s,s473,china,bill
118_s.477,118,s,s477,china,bill
118_s.481,118,s,s481,china|chinese|people's republic of china,bill
118_s.484,118,s,s484,china|people's republic of china,bill
118_s.488,118,s,s488,china,bill
118_s.490,118,s,s490,china|people's republic of china,bill
118_s.511,118,s,s511,china|chinese|chinese communist party|ccp,bill
118_s.520,118,s,s520,china|chinese|chinese communist party|ccp,bill
118_s.580,118,s,s580,chinese|chinese communist party|ccp,bill
118_s.584,118,s,s584,china,bill
118_s.585,118,s,s585,china|chinese,bill
118_s.586,118,s,s586,chinese|pla|people's liberation army,bill
118_s.588,118,s,s588,china|chinese|people's republic of china|chinese communist party,bill
118_s.591,118,s,s591,china|chinese|people's republic of china,bill
118_s.619,118,s,s619,china,bill
118_s.641,118,s,s641,china,bill
118_s.684,118,s,s684,china|chinese|chinese communist party,bill
118_s.686,118,s,s686,china,bill
118_s.756,118,s,s756,china|chinese,bill
118_s.768,118,s,s768,china|chinese|people's republic of china|chinese communist party|ccp|pla|people's liberation army,bill
118_s.770,118,s,s770,chinese,bill
118_s.826,118,s,s826,china,bill
118_s.841,118,s,s841,china,bill
118_s.852,118,s,s852,china|chinese|people's republic of china|ccp,bill
118_s.854,118,s,s854,china|chinese|chinese communist party,bill
118_s.860,118,s,s860,china|chinese|people's republic of china,bill
118_s.863,118,s,s863,china|people's republic of china,bill
118_s.864,118,s,s864,china|chinese|chinese communist party,bill
118_s.870,118,s,s870,china,bill
118_s.872,118,s,s872,china,bill
118_s.875,118,s,s875,china,bill
118_s.906,118,s,s906,china|people's republic of china,bill
118_s.908,118,s,s908,china|people's republic of china,bill
118_s.926,118,s,s926,china,bill
118_s.939,118,s,s939,china|chinese,bill
118_s.941,118,s,s941,china,bill
118_s.968,118,s,s968,china|chinese|people's republic of china|chinese communist party,bill
118_s.970,118,s,s970,china|chinese,bill
118_s.982,118,s,s982,china|chinese|chinese communist party|ccp,bill
118_s.1027,118,s,s1027,china|chinese|people's republic of china|chinese communist party|ccp|people's liberation army,bill
118_s.1029,118,s,s1029,china,bill
118_s.1035,118,s,s1035,china,bill
118_s.1066,118,s,s1066,china,bill
118_s.1074,118,s,s1074,china|chinese|people's republic of china|chinese communist party,bill
118_s.1111,118,s,s1111,china,bill
118_s.1121,118,s,s1121,china|chinese,bill
118_s.1136,118,s,s1136,china|chinese|people's republic of china|chinese communist party,bill
118_s.1203,118,s,s1203,china,bill
118_s.1252,118,s,s1252,china,bill
118_s.1271,118,s,s1271,china,bill
118_s.1368,118,s,s1368,china|chinese|chinese communist party|pla,bill
118_s.1372,118,s,s1372,china,bill
118_s.1483,118,s,s1483,china|people's republic of china|communist party of china,bill
118_s.1489,118,s,s1489,china,bill
118_s.1519,118,s,s1519,china,bill
118_s.1537,118,s,s1537,china|people's republic of china,bill
118_s.1566,118,s,s1566,china|chinese,bill
118_s.1650,118,s,s1650,china,bill
118_s.1674,118,s,s1674,china|chinese|people's republic of china,bill
118_s.1689,118,s,s1689,china|chinese|people's republic of china,bill
118_s.1717,118,s,s1717,china|people's republic of china,bill
118_s.1734,118,s,s1734,china,bill
118_s.1770,118,s,s1770,china|chinese|people's republic of china,bill
118_s.1791,118,s,s1791,china|people's republic of china,bill
118_s.1817,118,s,s1817,china,bill
118_s.1837,118,s,s1837,china,bill
118_s.1864,118,s,s1864,chinese|ccp,bill
118_s.1871,118,s,s1871,china|people's republic of china,bill
118_s.1903,118,s,s1903,china|shanghai|ccp,bill
118_s.1904,118,s,s1904,china,bill
118_s.1919,118,s,s1919,china|chinese,bill
118_s.1928,118,s,s1928,china,bill
118_s.1956,118,s,s1956,china,bill
118_s.1969,118,s,s1969,china,bill
118_s.2031,118,s,s2031,china|people's republic of china,bill
118_s.2034,118,s,s2034,china|chinese|chinese communist party|people's liberation army,bill
118_s.2043,118,s,s2043,china,bill
118_s.2059,118,s,s2059,china|people's republic of china,bill
118_s.2069,118,s,s2069,china|people's republic of china,bill
118_s.2103,118,s,s2103,china,bill
118_s.2114,118,s,s2114,china,bill
118_s.2131,118,s,s2131,china,bill
118_s.2170,118,s,s2170,china|people's republic of china,bill
118_s.2226,118,s,s2226,china,bill
118_s.2234,118,s,s2234,china|chinese|chinese communist party,bill
118_s.2275,118,s,s2275,china|chinese|people's republic of china|beijing,bill
118_s.2315,118,s,s2315,china,bill
118_s.2321,118,s,s2321,china,bill
118_s.2358,118,s,s2358,china,bill
118_s.2438,118,s,s2438,china|people's republic of china,bill
118_s.2454,118,s,s2454,china|people's republic of china,bill
118_s.2470,118,s,s2470,china|chinese|people's republic of china,bill
118_s.2518,118,s,s2518,china,bill
118_s.2525,118,s,s2525,china|chinese|chinese communist party,bill
118_s.2545,118,s,s2545,china|chinese|people's republic of china,bill
118_s.2551,118,s,s2551,china|people's republic of china,bill
118_s.2587,118,s,s2587,china,bill
118_s.2678,118,s,s2678,china,bill
118_s.2716,118,s,s2716,china,bill
118_s.2726,118,s,s2726,china|chinese|people's liberation army,bill
118_s.2750,118,s,s2750,china|chinese|chinese communist party,bill
118_s.2752,118,s,s2752,china|chinese|people's republic of china,bill
118_s.2754,118,s,s2754,china,bill
118_s.2761,118,s,s2761,china|chinese|people's republic of china|people's liberation army,bill
118_s.2823,118,s,s2823,china,bill
118_s.2856,118,s,s2856,china,bill
118_s.2894,118,s,s2894,china|people's republic of china,bill
118_s.2905,118,s,s2905,ccp,bill
118_s.2995,118,s,s2995,china|people's republic of china,bill
118_s.3009,118,s,s3009,china|people's republic of china,bill
118_s.3040,118,s,s3040,china|people's republic of china,bill
118_s.3088,118,s,s3088,china|chinese,bill
118_s.3110,118,s,s3110,china|chinese,bill
118_s.3114,118,s,s3114,china|people's republic of china,bill
118_s.3150,118,s,s3150,china,bill
118_s.3152,118,s,s3152,chinese,bill
118_s.3164,118,s,s3164,china|people's republic of china,bill
118_s.3203,118,s,s3203,china|chinese,bill
118_s.3225,118,s,s3225,china|people's republic of china,bill
118_s.3228,118,s,s3228,china|people's republic of china,bill
118_s.3235,118,s,s3235,china|people's republic of china,bill
118_s.3248,118,s,s3248,china|chinese|people's republic of china,bill
118_s.3286,118,s,s3286,china,bill
118_s.3329,118,s,s3329,china|chinese|people's republic of china|chinese communist party,bill
118_s.3339,118,s,s3339,china|people's republic of china,bill
118_s.3362,118,s,s3362,china,bill
118_s.3385,118,s,s3385,china,bill
118_s.3405,118,s,s3405,ccp,bill
118_s.3417,118,s,s3417,china|people's republic of china,bill
118_s.3454,118,s,s3454,china|chinese,bill
118_s.3461,118,s,s3461,china,bill
118_s.3476,118,s,s3476,china,bill
118_s.3494,118,s,s3494,china,bill
118_s.3582,118,s,s3582,china,bill
118_s.3590,118,s,s3590,china|chinese|people's republic of china,bill
118_s.3810,118,s,s3810,china|people's republic of china,bill
118_s.3831,118,s,s3831,china|people's republic of china,bill
118_s.3861,118,s,s3861,china|people's republic of china|people's liberation army,bill
118_s.3866,118,s,s3866,china|people's republic of china,bill
118_s.3868,118,s,s3868,china|chinese|people's republic of china,bill
118_s.3945,118,s,s3945,chinese,bill
118_s.3973,118,s,s3973,chinese|chinese communist party,bill
118_s.3989,118,s,s3989,chinese|chinese communist party,bill
118_s.4020,118,s,s4020,china|chinese|chinese communist party,bill
118_s.4026,118,s,s4026,china|people's republic of china,bill
118_s.4029,118,s,s4029,chinese|chinese communist party,bill
118_s.4034,118,s,s4034,china|people's republic of china,bill
118_s.4085,118,s,s4085,china,bill
118_s.4178,118,s,s4178,china,bill
118_s.4369,118,s,s4369,china|people's republic of china,bill
118_s.4418,118,s,s4418,china|people's republic of china,bill
118_s.4443,118,s,s4443,china,bill
118_s.4466,118,s,s4466,chinese,bill
118_s.4486,118,s,s4486,china|people's republic of china,bill
118_s.4520,118,s,s4520,chinese|chinese communist party,bill
118_s.4586,118,s,s4586,chinese|chinese communist party|ccp,bill
118_s.4589,118,s,s4589,china|chinese,bill
118_s.4638,118,s,s4638,china,bill
118_s.4690,118,s,s4690,china,bill
118_s.4789,118,s,s4789,china|people's republic of china|people's liberation army,bill
118_s.4792,118,s,s4792,china|chinese|shenzhen|ccp,bill
118_s.4795,118,s,s4795,china,bill
118_s.4797,118,s,s4797,china|people's republic of china,bill
118_s.4822,118,s,s4822,china,bill
118_s.4866,118,s,s4866,china|people's republic of china,bill
118_s.4869,118,s,s4869,prc,bill
118_s.4913,118,s,s4913,chinese|chinese communist party|ccp,bill
118_s.4914,118,s,s4914,china|people's republic of china,bill
118_s.4978,118,s,s4978,china,bill
118_s.4988,118,s,s4988,shanghai,bill
118_s.5016,118,s,s5016,china|chinese|people's republic of china,bill
118_s.5089,118,s,s5089,china|people's republic of china,bill
118_s.5110,118,s,s5110,china,bill
118_s.5131,118,s,s5131,china|people's republic of china,bill
118_s.5147,118,s,s5147,chinese|chinese communist party,bill
118_s.5188,118,s,s5188,china|people's republic of china,bill
118_s.5233,118,s,s5233,china,bill
118_s.5237,118,s,s5237,china|chinese,bill
118_s.5244,118,s,s5244,prc,bill
118_s.5255,118,s,s5255,china|chinese,bill
118_s.5264,118,s,s5264,china|chinese|people's republic of china,bill
118_s.5277,118,s,s5277,china|people's republic of china,bill
118_s.5305,118,s,s5305,china|people's republic of china,bill
118_s.5340,118,s,s5340,china,bill
118_s.5347,118,s,s5347,china|people's republic of china,bill
118_s.5377,118,s,s5377,chinese,bill
118_s.5410,118,s,s5410,china|chinese|people's republic of china,bill
118_s.5491,118,s,s5491,china|people's republic of china,bill
118_s.5536,118,s,s5536,china|people's republic of china,bill
118_s.5544,118,s,s5544,china|chinese|prc|people's republic of china,bill
118_s.5564,118,s,s5564,china|chinese|people's republic of china,bill
118_s.5571,118,s,s5571,china|chinese|people's republic of china,bill
118_s.5598,118,s,s5598,china|people's republic of china,bill
118_s.5648,118,s,s5648,china|people's republic of china,bill
118_s.amdt.93,118,samdt,samdt93,china|people's republic of china,amendment
118_s.amdt.823,118,samdt,samdt823,china|people's republic of china,amendment
118_s.amdt.944,118,samdt,samdt944,chinese,amendment
118_s.amdt.1200,118,samdt,samdt1200,chinese,amendment
118_s.amdt.1221,118,samdt,samdt1221,china,amendment
118_s.j.res.15,118,sjres,sjres15,china,joint_res
118_s.res.23,118,sres,sres23,china|chinese|people's republic of china|communist party of china,simple_res
118_s.res.49,118,sres,sres49,china|chinese|chinese communist party|ccp,simple_res
118_s.res.66,118,sres,sres66,china|chinese|people's republic of china|chinese communist party,simple_res
118_s.res.75,118,sres,sres75,china|people's republic of china,simple_res
118_s.res.106,118,sres,sres106,china|people's republic of china|beijing,simple_res
118_s.res.237,118,sres,sres237,china|chinese|people's republic of china|chinese communist party,simple_res
118_s.res.251,118,sres,sres251,chinese,simple_res
118_s.res.273,118,sres,sres273,china,simple_res
118_s.res.458,118,sres,sres458,china|chinese|people's republic of china,simple_res
118_s.res.460,118,sres,sres460,china|chinese|people's republic of china,simple_res
118_s.res.506,118,sres,sres506,chinese,simple_res
118_s.res.521,118,sres,sres521,chinese|chinese communist party,simple_res
118_s.res.619,118,sres,sres619,china|chinese|chinese communist party,simple_res
118_s.res.687,118,sres,sres687,china,simple_res
118_s.res.715,118,sres,sres715,china|people's republic of china,simple_res
118_s.res.816,118,sres,sres816,china|people's republic of china,simple_res
118_s.res.834,118,sres,sres834,china|people's republic of china,simple_res
